user_id,quiz_session_id,question_id,category,difficulty,selected_answer,correct_answer,is_correct,reward,attempt_number,timestamp
156,sess-156-496641,58,history,hard,A,A,True,1.0,1,1787907695.8938925
84,sess-84-496641,60,science,hard,D,D,True,1.0,1,1787908344.055933
42,sess-42-496641,26,movies,hard,D,A,False,0.0,1,1787908992.2179735
77,sess-77-496641,38,music,hard,C,C,True,1.0,1,1787909640.380014
131,sess-131-496641,35,sports,hard,D,D,True,1.0,1,1787910288.5420544
145,sess-145-496641,20,geography,easy,B,B,True,1.0,2,1787910936.7040951
5,sess-5-496642,24,history,hard,C,C,True,1.0,1,1787911584.8661356
29,sess-29-496642,27,movies,hard,B,B,True,1.0,1,1787912233.028176
186,sess-186-496642,56,science,easy,A,D,False,0.0,1,1787912881.1902165
153,sess-153-496642,31,history,easy,A,A,True,1.0,1,1787913529.352257
168,sess-168-496642,51,movies,easy,D,C,False,0.0,1,1787914177.5142975
148,sess-148-496643,15,movies,easy,C,D,False,0.0,1,1787914825.6763382
123,sess-123-496643,11,history,medium,B,B,True,1.0,1,1787915473.8383787
185,sess-185-496643,40,history,easy,B,C,False,0.0,1,1787916122.0004191
38,sess-38-496643,53,history,medium,A,B,False,0.0,1,1787916770.1624596
147,sess-147-496643,45,movies,medium,D,D,True,1.0,1,1787917418.3245
5,sess-5-496643,29,geography,hard,D,D,True,1.0,1,1787918066.4865406
39,sess-39-496644,27,movies,hard,C,B,False,0.0,1,1787918714.648581
129,sess-129-496644,50,sports,easy,B,B,True,1.0,1,1787919362.8106217
121,sess-121-496644,56,science,easy,C,D,False,0.0,1,1787920010.9726622
16,sess-16-496644,46,music,hard,A,A,True,1.0,1,1787920659.1347027
54,sess-54-496644,36,history,medium,D,D,True,1.0,1,1787921307.2967432
170,sess-170-496644,31,history,easy,A,A,True,1.0,1,1787921955.4587836
81,sess-81-496645,12,science,medium,A,A,True,1.0,1,1787922603.620824
137,sess-137-496645,22,sports,hard,C,C,True,1.0,1,1787923251.7828648
174,sess-174-496645,50,sports,easy,D,B,False,0.0,1,1787923899.9449053
165,sess-165-496645,52,music,medium,D,A,False,0.0,1,1787924548.1069458
124,sess-124-496645,13,geography,medium,C,A,False,0.0,1,1787925196.2689862
143,sess-143-496646,20,geography,easy,B,B,True,1.0,1,1787925844.4310267
77,sess-77-496646,50,sports,easy,B,B,True,1.0,1,1787926492.5930672
54,sess-54-496646,45,movies,medium,B,D,False,0.0,1,1787927140.7551079
123,sess-123-496646,23,history,medium,C,C,True,1.0,1,1787927788.9171484
185,sess-185-496646,18,movies,easy,C,C,True,1.0,1,1787928437.0791888
147,sess-147-496646,44,sports,medium,A,A,True,1.0,1,1787929085.2412293
102,sess-102-496647,53,history,medium,B,B,True,1.0,1,1787929733.4032698
198,sess-198-496647,52,music,medium,A,A,True,1.0,1,1787930381.5653102
11,sess-11-496647,19,science,hard,B,A,False,0.0,1,1787931029.727351
89,sess-89-496647,60,science,hard,D,D,True,1.0,1,1787931677.8893914
66,sess-66-496647,48,music,medium,C,C,True,1.0,1,1787932326.051432
52,sess-52-496648,53,history,medium,B,B,True,1.0,1,1787932974.2134724
144,sess-144-496648,45,movies,medium,D,D,True,1.0,1,1787933622.3755128
28,sess-28-496648,40,history,easy,A,C,False,0.0,1,1787934270.5375533
63,sess-63-496648,4,movies,medium,D,A,False,0.0,1,1787934918.6995938
58,sess-58-496648,41,science,easy,D,D,True,1.0,1,1787935566.8616345
26,sess-26-496648,27,movies,hard,B,B,True,1.0,1,1787936215.023675
121,sess-121-496649,7,movies,easy,B,A,False,0.0,1,1787936863.1857154
2,sess-2-496649,36,history,medium,A,D,False,0.0,1,1787937511.347756
105,sess-105-496649,42,history,hard,C,A,False,0.0,1,1787938159.5097964
123,sess-123-496649,42,history,hard,A,A,True,1.0,1,1787938807.6718369
74,sess-74-496649,21,science,medium,B,B,True,1.0,1,1787939455.8338776
16,sess-16-496650,59,science,hard,D,A,False,0.0,1,1787940103.995918
147,sess-147-496650,15,movies,easy,D,D,True,1.0,1,1787940752.1579585
186,sess-186-496650,55,movies,medium,B,A,False,0.0,1,1787941400.319999
107,sess-107-496650,57,geography,easy,A,C,False,0.0,1,1787942048.4820395
102,sess-102-496650,51,movies,easy,C,C,True,1.0,1,1787942696.64408
192,sess-192-496650,56,science,easy,A,D,False,0.0,1,1787943344.8061206
3,sess-3-496651,20,geography,easy,B,B,True,1.0,1,1787943992.968161
28,sess-28-496651,60,science,hard,B,D,False,0.0,1,1787944641.1302016
117,sess-117-496651,42,history,hard,A,A,True,1.0,1,1787945289.292242
127,sess-127-496651,57,geography,easy,D,C,False,0.0,1,1787945937.4542825
120,sess-120-496651,18,movies,easy,C,C,True,1.0,1,1787946585.616323
29,sess-29-496652,22,sports,hard,C,C,True,1.0,1,1787947233.7783637
118,sess-118-496652,42,history,hard,A,A,True,1.0,1,1787947881.9404042
48,sess-48-496652,1,science,hard,C,A,False,0.0,1,1787948530.1024446
146,sess-146-496652,44,sports,medium,B,A,False,0.0,1,1787949178.2644851
157,sess-157-496652,55,movies,medium,A,A,True,1.0,1,1787949826.4265256
104,sess-104-496652,53,history,medium,B,B,True,1.0,1,1787950474.588566
84,sess-84-496653,6,history,hard,B,B,True,1.0,1,1787951122.7506065
25,sess-25-496653,12,science,medium,C,A,False,0.0,1,1787951770.9126472
83,sess-83-496653,60,science,hard,D,D,True,1.0,2,1787952419.0746877
67,sess-67-496653,25,music,hard,C,C,True,1.0,1,1787953067.2367282
193,sess-193-496653,18,movies,easy,B,C,False,0.0,2,1787953715.3987687
150,sess-150-496653,47,music,hard,A,A,True,1.0,1,1787954363.5608091
67,sess-67-496654,42,history,hard,A,A,True,1.0,1,1787955011.7228496
61,sess-61-496654,4,movies,medium,C,A,False,0.0,1,1787955659.8848903
79,sess-79-496654,11,history,medium,B,B,True,1.0,1,1787956308.0469308
129,sess-129-496654,60,science,hard,C,D,False,0.0,1,1787956956.2089713
198,sess-198-496654,20,geography,easy,D,B,False,0.0,1,1787957604.3710117
76,sess-76-496655,24,history,hard,C,C,True,1.0,1,1787958252.5330522
57,sess-57-496655,9,science,easy,C,C,True,1.0,1,1787958900.6950927
117,sess-117-496655,48,music,medium,B,C,False,0.0,1,1787959548.8571334
107,sess-107-496655,45,movies,medium,D,D,True,1.0,1,1787960197.0191739
121,sess-121-496655,49,geography,medium,A,A,True,1.0,1,1787960845.1812143
171,sess-171-496655,53,history,medium,B,B,True,1.0,1,1787961493.3432548
64,sess-64-496656,44,sports,medium,B,A,False,0.0,1,1787962141.5052953
135,sess-135-496656,29,geography,hard,D,D,True,1.0,1,1787962789.6673357
93,sess-93-496656,5,science,easy,B,A,False,0.0,2,1787963437.8293765
16,sess-16-496656,54,movies,hard,B,B,True,1.0,1,1787964085.991417
130,sess-130-496656,13,geography,medium,A,A,True,1.0,1,1787964734.1534574
39,sess-39-496657,11,history,medium,B,B,True,1.0,1,1787965382.3154979
134,sess-134-496657,29,geography,hard,D,D,True,1.0,1,1787966030.4775383
53,sess-53-496657,46,music,hard,A,A,True,1.0,1,1787966678.6395788
24,sess-24-496657,58,history,hard,A,A,True,1.0,1,1787967326.8016193
15,sess-15-496657,30,music,medium,B,B,True,1.0,1,1787967974.96366
107,sess-107-496657,30,music,medium,B,B,True,1.0,1,1787968623.1257005
144,sess-144-496658,30,music,medium,C,B,False,0.0,1,1787969271.287741
186,sess-186-496658,2,history,easy,C,C,True,1.0,1,1787969919.4497814
1,sess-1-496658,48,music,medium,C,C,True,1.0,1,1787970567.611822
19,sess-19-496658,3,music,easy,B,B,True,1.0,1,1787971215.7738624
180,sess-180-496658,5,science,easy,A,A,True,1.0,1,1787971863.935903
16,sess-16-496659,60,science,hard,B,D,False,0.0,1,1787972512.0979435
9,sess-9-496659,19,science,hard,A,A,True,1.0,1,1787973160.259984
197,sess-197-496659,9,science,easy,D,C,False,0.0,1,1787973808.4220245
166,sess-166-496659,27,movies,hard,B,B,True,1.0,1,1787974456.584065
98,sess-98-496659,29,geography,hard,B,D,False,0.0,1,1787975104.7461054
97,sess-97-496659,6,history,hard,D,B,False,0.0,1,1787975752.9081461
139,sess-139-496660,9,science,easy,B,C,False,0.0,1,1787976401.0701866
31,sess-31-496660,12,science,medium,C,A,False,0.0,1,1787977049.232227
136,sess-136-496660,9,science,easy,A,C,False,0.0,1,1787977697.3942676
1,sess-1-496660,49,geography,medium,A,A,True,1.0,1,1787978345.556308
77,sess-77-496660,30,music,medium,D,B,False,0.0,2,1787978993.7183485
109,sess-109-496661,35,sports,hard,D,D,True,1.0,1,1787979641.8803892
59,sess-59-496661,16,science,hard,D,D,True,1.0,1,1787980290.0424297
40,sess-40-496661,18,movies,easy,C,C,True,1.0,1,1787980938.2044702
186,sess-186-496661,49,geography,medium,A,A,True,1.0,1,1787981586.3665106
170,sess-170-496661,27,movies,hard,B,B,True,1.0,1,1787982234.528551
5,sess-5-496661,16,science,hard,D,D,True,1.0,1,1787982882.6905916
26,sess-26-496662,39,movies,medium,D,D,True,1.0,1,1787983530.852632
154,sess-154-496662,44,sports,medium,B,A,False,0.0,1,1787984179.0146728
63,sess-63-496662,48,music,medium,C,C,True,1.0,1,1787984827.1767132
113,sess-113-496662,15,movies,easy,D,D,True,1.0,1,1787985475.3387537
194,sess-194-496662,56,science,easy,A,D,False,0.0,1,1787986123.5007942
129,sess-129-496662,19,science,hard,A,A,True,1.0,1,1787986771.6628346
188,sess-188-496663,37,history,hard,B,B,True,1.0,1,1787987419.824875
154,sess-154-496663,50,sports,easy,C,B,False,0.0,1,1787988067.9869158
61,sess-61-496663,20,geography,easy,D,B,False,0.0,1,1787988716.1489563
134,sess-134-496663,15,movies,easy,D,D,True,1.0,1,1787989364.3109968
71,sess-71-496663,4,movies,medium,A,A,True,1.0,1,1787990012.4730372
152,sess-152-496664,57,geography,easy,A,C,False,0.0,1,1787990660.6350777
161,sess-161-496664,44,sports,medium,A,A,True,1.0,1,1787991308.7971182
127,sess-127-496664,4,movies,medium,D,A,False,0.0,1,1787991956.959159
172,sess-172-496664,25,music,hard,B,C,False,0.0,2,1787992605.1211994
179,sess-179-496664,27,movies,hard,B,B,True,1.0,1,1787993253.2832398
77,sess-77-496664,25,music,hard,C,C,True,1.0,1,1787993901.4452803
138,sess-138-496665,31,history,easy,A,A,True,1.0,1,1787994549.6073208
58,sess-58-496665,20,geography,easy,A,B,False,0.0,1,1787995197.7693613
119,sess-119-496665,59,science,hard,A,A,True,1.0,2,1787995845.931402
106,sess-106-496665,27,movies,hard,B,B,True,1.0,1,1787996494.0934424
35,sess-35-496665,25,music,hard,C,C,True,1.0,1,1787997142.255483
53,sess-53-496666,22,sports,hard,C,C,True,1.0,1,1787997790.4175234
116,sess-116-496666,55,movies,medium,A,A,True,1.0,1,1787998438.5795639
138,sess-138-496666,47,music,hard,B,A,False,0.0,1,1787999086.7416043
69,sess-69-496666,25,music,hard,D,C,False,0.0,1,1787999734.9036448
11,sess-11-496666,56,science,easy,D,D,True,1.0,1,1788000383.0656855
195,sess-195-496666,38,music,hard,D,C,False,0.0,1,1788001031.227726
56,sess-56-496667,31,history,easy,A,A,True,1.0,1,1788001679.3897665
86,sess-86-496667,20,geography,easy,A,B,False,0.0,1,1788002327.551807
55,sess-55-496667,60,science,hard,D,D,True,1.0,2,1788002975.7138474
190,sess-190-496667,8,history,medium,B,D,False,0.0,1,1788003623.8758879
63,sess-63-496667,45,movies,medium,D,D,True,1.0,1,1788004272.0379286
53,sess-53-496668,26,movies,hard,D,A,False,0.0,1,1788004920.199969
83,sess-83-496668,50,sports,easy,B,B,True,1.0,1,1788005568.3620095
120,sess-120-496668,35,sports,hard,D,D,True,1.0,1,1788006216.52405
79,sess-79-496668,17,music,hard,C,C,True,1.0,1,1788006864.6860905
128,sess-128-496668,30,music,medium,B,B,True,1.0,1,1788007512.848131
185,sess-185-496668,31,history,easy,C,A,False,0.0,1,1788008161.0101717
53,sess-53-496669,24,history,hard,C,C,True,1.0,1,1788008809.1722121
12,sess-12-496669,37,history,hard,D,B,False,0.0,1,1788009457.3342526
38,sess-38-496669,2,history,easy,C,C,True,1.0,1,1788010105.496293
150,sess-150-496669,38,music,hard,B,C,False,0.0,1,1788010753.6583335
40,sess-40-496669,13,geography,medium,A,A,True,1.0,1,1788011401.820374
98,sess-98-496670,37,history,hard,C,B,False,0.0,1,1788012049.9824145
141,sess-141-496670,42,history,hard,C,A,False,0.0,1,1788012698.1444552
66,sess-66-496670,49,geography,medium,D,A,False,0.0,1,1788013346.3064957
165,sess-165-496670,48,music,medium,C,C,True,1.0,1,1788013994.4685361
44,sess-44-496670,47,music,hard,B,A,False,0.0,1,1788014642.6305766
36,sess-36-496670,47,music,hard,A,A,True,1.0,1,1788015290.792617
48,sess-48-496671,59,science,hard,D,A,False,0.0,1,1788015938.9546576
16,sess-16-496671,34,history,hard,C,C,True,1.0,1,1788016587.1166983
20,sess-20-496671,53,history,medium,A,B,False,0.0,1,1788017235.2787387
106,sess-106-496671,9,science,easy,A,C,False,0.0,1,1788017883.4407792
18,sess-18-496671,46,music,hard,A,A,True,1.0,1,1788018531.6028197
56,sess-56-496671,33,history,hard,A,A,True,1.0,1,1788019179.7648602
16,sess-16-496672,40,history,easy,C,C,True,1.0,1,1788019827.9269006
158,sess-158-496672,59,science,hard,A,A,True,1.0,1,1788020476.0889413
125,sess-125-496672,2,history,easy,C,C,True,1.0,1,1788021124.2509818
142,sess-142-496672,27,movies,hard,B,B,True,1.0,1,1788021772.4130223
136,sess-136-496672,47,music,hard,A,A,True,1.0,1,1788022420.5750628
74,sess-74-496673,2,history,easy,C,C,True,1.0,1,1788023068.7371032
179,sess-179-496673,44,sports,medium,A,A,True,1.0,1,1788023716.8991437
46,sess-46-496673,7,movies,easy,D,A,False,0.0,1,1788024365.0611844
39,sess-39-496673,16,science,hard,D,D,True,1.0,1,1788025013.2232249
135,sess-135-496673,17,music,hard,B,C,False,0.0,1,1788025661.3852654
102,sess-102-496673,6,history,hard,B,B,True,1.0,1,1788026309.5473058
104,sess-104-496674,30,music,medium,B,B,True,1.0,1,1788026957.7093463
179,sess-179-496674,15,movies,easy,D,D,True,1.0,1,1788027605.8713868
21,sess-21-496674,42,history,hard,D,A,False,0.0,1,1788028254.0334272
195,sess-195-496674,3,music,easy,B,B,True,1.0,1,1788028902.195468
98,sess-98-496674,25,music,hard,C,C,True,1.0,2,1788029550.3575084
15,sess-15-496675,41,science,easy,D,D,True,1.0,1,1788030198.519549
44,sess-44-496675,6,history,hard,B,B,True,1.0,1,1788030846.6815894
112,sess-112-496675,42,history,hard,D,A,False,0.0,1,1788031494.8436298
25,sess-25-496675,58,history,hard,A,A,True,1.0,1,1788032143.0056703
11,sess-11-496675,15,movies,easy,D,D,True,1.0,1,1788032791.167711
178,sess-178-496675,57,geography,easy,C,C,True,1.0,1,1788033439.3297515
70,sess-70-496676,3,music,easy,D,B,False,0.0,1,1788034087.491792
72,sess-72-496676,58,history,hard,A,A,True,1.0,1,1788034735.6538324
169,sess-169-496676,3,music,easy,B,B,True,1.0,1,1788035383.815873
81,sess-81-496676,2,history,easy,D,C,False,0.0,1,1788036031.9779134
37,sess-37-496676,49,geography,medium,C,A,False,0.0,1,1788036680.139954
20,sess-20-496677,20,geography,easy,B,B,True,1.0,1,1788037328.3019946
62,sess-62-496677,37,history,hard,C,B,False,0.0,1,1788037976.464035
174,sess-174-496677,58,history,hard,A,A,True,1.0,1,1788038624.6260755
99,sess-99-496677,49,geography,medium,D,A,False,0.0,1,1788039272.788116
186,sess-186-496677,6,history,hard,B,B,True,1.0,1,1788039920.9501565
89,sess-89-496677,4,movies,medium,A,A,True,1.0,1,1788040569.1121972
60,sess-60-496678,54,movies,hard,B,B,True,1.0,1,1788041217.2742376
155,sess-155-496678,50,sports,easy,B,B,True,1.0,1,1788041865.436278
153,sess-153-496678,26,movies,hard,C,A,False,0.0,1,1788042513.5983186
8,sess-8-496678,41,science,easy,D,D,True,1.0,1,1788043161.760359
116,sess-116-496678,32,sports,medium,C,C,True,1.0,1,1788043809.9223995
142,sess-142-496679,25,music,hard,C,C,True,1.0,1,1788044458.08444
175,sess-175-496679,38,music,hard,A,C,False,0.0,1,1788045106.2464807
198,sess-198-496679,40,history,easy,C,C,True,1.0,1,1788045754.4085212
64,sess-64-496679,46,music,hard,A,A,True,1.0,1,1788046402.5705616
69,sess-69-496679,10,geography,medium,D,D,True,1.0,1,1788047050.7326021
163,sess-163-496679,10,geography,medium,B,D,False,0.0,1,1788047698.8946426
93,sess-93-496680,7,movies,easy,A,A,True,1.0,1,1788048347.056683
79,sess-79-496680,29,geography,hard,D,D,True,1.0,1,1788048995.2187238
70,sess-70-496680,7,movies,easy,A,A,True,1.0,1,1788049643.3807642
48,sess-48-496680,28,history,medium,B,B,True,1.0,1,1788050291.5428047
143,sess-143-496680,33,history,hard,A,A,True,1.0,1,1788050939.7048452
7,sess-7-496680,6,history,hard,B,B,True,1.0,2,1788051587.8668857
24,sess-24-496681,39,movies,medium,D,D,True,1.0,1,1788052236.0289261
84,sess-84-496681,56,science,easy,D,D,True,1.0,1,1788052884.1909668
75,sess-75-496681,27,movies,hard,B,B,True,1.0,1,1788053532.3530073
22,sess-22-496681,47,music,hard,B,A,False,0.0,1,1788054180.5150478
147,sess-147-496681,34,history,hard,C,C,True,1.0,1,1788054828.6770883
98,sess-98-496682,11,history,medium,B,B,True,1.0,1,1788055476.8391287
78,sess-78-496682,18,movies,easy,C,C,True,1.0,1,1788056125.0011692
17,sess-17-496682,11,history,medium,B,B,True,1.0,1,1788056773.16321
108,sess-108-496682,20,geography,easy,B,B,True,1.0,1,1788057421.3252504
20,sess-20-496682,24,history,hard,C,C,True,1.0,1,1788058069.4872909
64,sess-64-496682,47,music,hard,A,A,True,1.0,1,1788058717.6493313
153,sess-153-496683,40,history,easy,C,C,True,1.0,1,1788059365.8113718
28,sess-28-496683,9,science,easy,C,C,True,1.0,1,1788060013.9734123
102,sess-102-496683,22,sports,hard,B,C,False,0.0,1,1788060662.1354527
85,sess-85-496683,29,geography,hard,D,D,True,1.0,1,1788061310.2974935
167,sess-167-496683,39,movies,medium,D,D,True,1.0,1,1788061958.459534
83,sess-83-496684,39,movies,medium,A,D,False,0.0,1,1788062606.6215744
123,sess-123-496684,21,science,medium,B,B,True,1.0,1,1788063254.7836149
102,sess-102-496684,21,science,medium,B,B,True,1.0,1,1788063902.9456553
178,sess-178-496684,41,science,easy,D,D,True,1.0,1,1788064551.1076958
148,sess-148-496684,51,movies,easy,C,C,True,1.0,1,1788065199.2697365
97,sess-97-496684,18,movies,easy,B,C,False,0.0,1,1788065847.431777
94,sess-94-496685,8,history,medium,A,D,False,0.0,1,1788066495.5938175
152,sess-152-496685,35,sports,hard,D,D,True,1.0,1,1788067143.755858
197,sess-197-496685,36,history,medium,D,D,True,1.0,1,1788067791.9178984
187,sess-187-496685,30,music,medium,A,B,False,0.0,1,1788068440.079939
113,sess-113-496685,52,music,medium,A,A,True,1.0,1,1788069088.2419796
178,sess-178-496686,5,science,easy,C,A,False,0.0,1,1788069736.40402
173,sess-173-496686,32,sports,medium,C,C,True,1.0,1,1788070384.5660605
78,sess-78-496686,16,science,hard,D,D,True,1.0,1,1788071032.728101
40,sess-40-496686,46,music,hard,A,A,True,1.0,1,1788071680.8901415
97,sess-97-496686,5,science,easy,A,A,True,1.0,1,1788072329.052182
154,sess-154-496686,31,history,easy,A,A,True,1.0,1,1788072977.2142227
137,sess-137-496687,33,history,hard,D,A,False,0.0,1,1788073625.3762631
108,sess-108-496687,35,sports,hard,D,D,True,1.0,1,1788074273.5383036
93,sess-93-496687,45,movies,medium,C,D,False,0.0,1,1788074921.700344
153,sess-153-496687,41,science,easy,A,D,False,0.0,1,1788075569.8623846
197,sess-197-496687,16,science,hard,B,D,False,0.0,1,1788076218.024425
43,sess-43-496688,42,history,hard,A,A,True,1.0,1,1788076866.1864655
145,sess-145-496688,42,history,hard,C,A,False,0.0,1,1788077514.3485062
193,sess-193-496688,22,sports,hard,B,C,False,0.0,1,1788078162.5105467
28,sess-28-496688,1,science,hard,A,A,True,1.0,1,1788078810.6725872
57,sess-57-496688,33,history,hard,D,A,False,0.0,1,1788079458.8346276
149,sess-149-496688,45,movies,medium,D,D,True,1.0,1,1788080106.996668
115,sess-115-496689,24,history,hard,C,C,True,1.0,1,1788080755.1587086
198,sess-198-496689,44,sports,medium,A,A,True,1.0,1,1788081403.3207493
129,sess-129-496689,10,geography,medium,D,D,True,1.0,1,1788082051.4827898
7,sess-7-496689,31,history,easy,A,A,True,1.0,1,1788082699.6448302
107,sess-107-496689,59,science,hard,B,A,False,0.0,1,1788083347.8068707
187,sess-187-496689,10,geography,medium,D,D,True,1.0,1,1788083995.9689112
88,sess-88-496690,30,music,medium,D,B,False,0.0,1,1788084644.1309516
124,sess-124-496690,23,history,medium,C,C,True,1.0,1,1788085292.2929924
113,sess-113-496690,47,music,hard,C,A,False,0.0,1,1788085940.4550328
18,sess-18-496690,20,geography,easy,B,B,True,1.0,1,1788086588.6170733
182,sess-182-496690,8,history,medium,D,D,True,1.0,1,1788087236.7791138
88,sess-88-496691,42,history,hard,A,A,True,1.0,1,1788087884.9411542
43,sess-43-496691,60,science,hard,A,D,False,0.0,1,1788088533.1031947
133,sess-133-496691,12,science,medium,A,A,True,1.0,1,1788089181.2652354
85,sess-85-496691,36,history,medium,D,D,True,1.0,1,1788089829.427276
119,sess-119-496691,15,movies,easy,C,D,False,0.0,1,1788090477.5893164
48,sess-48-496691,12,science,medium,A,A,True,1.0,1,1788091125.7513568
111,sess-111-496692,26,movies,hard,A,A,True,1.0,1,1788091773.9133973
158,sess-158-496692,57,geography,easy,C,C,True,1.0,1,1788092422.0754378
152,sess-152-496692,28,history,medium,B,B,True,1.0,1,1788093070.2374783
181,sess-181-496692,14,science,hard,C,C,True,1.0,1,1788093718.399519
193,sess-193-496692,46,music,hard,B,A,False,0.0,1,1788094366.5615594
148,sess-148-496693,7,movies,easy,D,A,False,0.0,1,1788095014.7236
48,sess-48-496693,24,history,hard,C,C,True,1.0,1,1788095662.8856404
118,sess-118-496693,8,history,medium,D,D,True,1.0,1,1788096311.0476809
126,sess-126-496693,34,history,hard,B,C,False,0.0,1,1788096959.2097213
153,sess-153-496693,25,music,hard,C,C,True,1.0,1,1788097607.371762
151,sess-151-496693,8,history,medium,D,D,True,1.0,1,1788098255.5338025
118,sess-118-496694,40,history,easy,C,C,True,1.0,1,1788098903.695843
173,sess-173-496694,46,music,hard,D,A,False,0.0,1,1788099551.8578835
152,sess-152-496694,6,history,hard,C,B,False,0.0,1,1788100200.019924
31,sess-31-496694,16,science,hard,D,D,True,1.0,2,1788100848.1819644
47,sess-47-496694,24,history,hard,D,C,False,0.0,1,1788101496.344005
100,sess-100-496695,27,movies,hard,B,B,True,1.0,1,1788102144.5060456
148,sess-148-496695,25,music,hard,C,C,True,1.0,1,1788102792.668086
125,sess-125-496695,41,science,easy,D,D,True,1.0,1,1788103440.8301265
166,sess-166-496695,60,science,hard,C,D,False,0.0,1,1788104088.992167
43,sess-43-496695,32,sports,medium,C,C,True,1.0,1,1788104737.1542075
48,sess-48-496695,21,science,medium,D,B,False,0.0,1,1788105385.3162482
14,sess-14-496696,56,science,easy,D,D,True,1.0,1,1788106033.4782887
3,sess-3-496696,32,sports,medium,C,C,True,1.0,1,1788106681.6403291
99,sess-99-496696,36,history,medium,D,D,True,1.0,1,1788107329.8023696
127,sess-127-496696,27,movies,hard,C,B,False,0.0,1,1788107977.96441
182,sess-182-496696,54,movies,hard,B,B,True,1.0,1,1788108626.1264505
43,sess-43-496697,6,history,hard,B,B,True,1.0,1,1788109274.288491
195,sess-195-496697,15,movies,easy,D,D,True,1.0,1,1788109922.4505317
71,sess-71-496697,15,movies,easy,D,D,True,1.0,1,1788110570.6125722
44,sess-44-496697,50,sports,easy,B,B,True,1.0,1,1788111218.7746127
191,sess-191-496697,50,sports,easy,D,B,False,0.0,1,1788111866.9366531
131,sess-131-496697,8,history,medium,D,D,True,1.0,1,1788112515.0986936
69,sess-69-496698,50,sports,easy,B,B,True,1.0,1,1788113163.260734
94,sess-94-496698,35,sports,hard,A,D,False,0.0,1,1788113811.4227748
195,sess-195-496698,47,music,hard,A,A,True,1.0,1,1788114459.5848153
56,sess-56-496698,28,history,medium,B,B,True,1.0,1,1788115107.7468557
168,sess-168-496698,49,geography,medium,A,A,True,1.0,1,1788115755.9088962
9,sess-9-496699,29,geography,hard,D,D,True,1.0,1,1788116404.0709367
23,sess-23-496699,29,geography,hard,A,D,False,0.0,1,1788117052.2329772
199,sess-199-496699,52,music,medium,A,A,True,1.0,2,1788117700.3950179
189,sess-189-496699,38,music,hard,D,C,False,0.0,1,1788118348.5570583
157,sess-157-496699,41,science,easy,D,D,True,1.0,1,1788118996.7190988
158,sess-158-496699,9,science,easy,A,C,False,0.0,1,1788119644.8811393
16,sess-16-496700,37,history,hard,B,B,True,1.0,1,1788120293.0431798
72,sess-72-496700,39,movies,medium,D,D,True,1.0,1,1788120941.2052202
83,sess-83-496700,46,music,hard,A,A,True,1.0,1,1788121589.367261
147,sess-147-496700,18,movies,easy,D,C,False,0.0,1,1788122237.5293014
174,sess-174-496700,53,history,medium,B,B,True,1.0,1,1788122885.6913419
193,sess-193-496700,51,movies,easy,C,C,True,1.0,1,1788123533.8533823
16,sess-16-496701,18,movies,easy,A,C,False,0.0,1,1788124182.0154228
180,sess-180-496701,56,science,easy,D,D,True,1.0,1,1788124830.1774633
38,sess-38-496701,46,music,hard,A,A,True,1.0,1,1788125478.3395038
64,sess-64-496701,49,geography,medium,C,A,False,0.0,1,1788126126.5015445
126,sess-126-496701,10,geography,medium,D,D,True,1.0,1,1788126774.663585
69,sess-69-496702,41,science,easy,D,D,True,1.0,1,1788127422.8256254
116,sess-116-496702,5,science,easy,A,A,True,1.0,1,1788128070.987666
197,sess-197-496702,6,history,hard,B,B,True,1.0,1,1788128719.1497064
192,sess-192-496702,18,movies,easy,B,C,False,0.0,1,1788129367.3117468
117,sess-117-496702,32,sports,medium,C,C,True,1.0,1,1788130015.4737875
1,sess-1-496702,56,science,easy,C,D,False,0.0,1,1788130663.635828
24,sess-24-496703,47,music,hard,D,A,False,0.0,1,1788131311.7978685
171,sess-171-496703,45,movies,medium,D,D,True,1.0,1,1788131959.959909
17,sess-17-496703,51,movies,easy,C,C,True,1.0,1,1788132608.1219494
56,sess-56-496703,28,history,medium,C,B,False,0.0,2,1788133256.28399
69,sess-69-496703,21,science,medium,C,B,False,0.0,1,1788133904.4460306
141,sess-141-496704,37,history,hard,B,B,True,1.0,1,1788134552.608071
125,sess-125-496704,51,movies,easy,C,C,True,1.0,1,1788135200.7701116
175,sess-175-496704,49,geography,medium,A,A,True,1.0,1,1788135848.932152
26,sess-26-496704,41,science,easy,B,D,False,0.0,1,1788136497.0941925
5,sess-5-496704,8,history,medium,A,D,False,0.0,2,1788137145.256233
113,sess-113-496704,30,music,medium,B,B,True,1.0,1,1788137793.4182734
110,sess-110-496705,13,geography,medium,B,A,False,0.0,1,1788138441.5803142
167,sess-167-496705,20,geography,easy,B,B,True,1.0,1,1788139089.7423546
71,sess-71-496705,6,history,hard,C,B,False,0.0,1,1788139737.904395
22,sess-22-496705,24,history,hard,D,C,False,0.0,1,1788140386.0664356
43,sess-43-496705,4,movies,medium,A,A,True,1.0,1,1788141034.228476
79,sess-79-496706,47,music,hard,B,A,False,0.0,1,1788141682.3905165
110,sess-110-496706,42,history,hard,A,A,True,1.0,1,1788142330.5525572
25,sess-25-496706,1,science,hard,A,A,True,1.0,1,1788142978.7145977
20,sess-20-496706,9,science,easy,C,C,True,1.0,1,1788143626.8766382
